local_uri,alt_text
images/8bba1845a85370618cd5c400ec8be42208554549_Image_010.jpg,"Figure 6 - Line graph with iteration step on the X axis and cosine similarity on the Y axis, with one line for each of three intelligibility levels (30, 40, 50). Worker transcriptions tended to converge resulting in overall increasing cosine similarity with each iteration step.    Figure 7 - Line graph showing word error rate of worker transcriptions in a 10-step iterative workflow for the Alexa commands dataset. ASR transcription word error rate is constant across all 10 steps (at about 0.84) and average individual transcription word error rate is constant across all 10 steps (at about 0.4). Both are represented by horizontal lines. The iterative approach produced significantly lower word error rates than both other approaches, with a downwards trending line as the number of iteration steps increased."
images/a92be5bddb46da574738c6452582c9a5939958c3_Image_003.jpg,Figure 3. Each panel shows the random walk through the interface space via the Metropolis algorithm with a different value for scalar k with T (arbitrarily) at 10. Each data point represents the WPM for an interface arrangement with a higher efficiency than the “current” arrangement.
images/c7cbe32734918f335533efd49f9c46e69e2e14b4_Image_003.jpg,"four boxplot charts showing how the tap xoffset, yoffset, duration and movement characteristics differed between participants"
images/c7cbe32734918f335533efd49f9c46e69e2e14b4_Image_004.jpg,"individual line graphs for each participant, tracing the variances of their daily average tap xoffset characteristics"
images/c7cbe32734918f335533efd49f9c46e69e2e14b4_Image_005.jpg,"bar graph showing the three gesture recognisers accuracies; baseline 85%, user specific 79.7% and session specific 95.1%"
images/c7cbe32734918f335533efd49f9c46e69e2e14b4_Image_006.jpg,"bar graph showing the effect of the subject used to train the models, user specific group 59%, individual, 82.6%; session specific group 97%, individual 93.6% recognition accuracy"
images/12bc05ca02519f15117f08e93d961138a805cc0d_Image_001.gif,Figure 1. QS Video posts per year. Our dataset is colored in orange with vertical stripes.
images/dc3ec04644d37f6d54893db29992e15f9a7f38a8_Image_008.jpg,"The figure shows a curvilinear relationship between the topic overlap of a given community with other communities and the activity level of this community. Low topic overlap and high topic overlap results in low activity level, while moderate topic overlap results in highest activity level."
images/90f8a200755d05d7f41af45fb4883e62a1ca831d_Image_007.jpg,"Line graph of VoiceOver speed (x-axis) vs. Words per Minute (y-axis), with two segmented curves: one for rhyme test questions, and one for transcription and yes/no questions. The exact values, in CSV format, are:  VoiceOver speed, Words per Minute - Rhyme test questions, Words per minute - Transcription and yes/no questions  14, 101, 97  29, 139, 132  43, 233, 208  57, 357, 311  71, 501, 402  86, 651, 462  100, 766, 506"
images/90f8a200755d05d7f41af45fb4883e62a1ca831d_Image_010.jpg,"Line plot of Age (x-axis) vs. Listening Rate (y-axis) with two segmented curves: one for sighted participants, and one for visually impaired participants. The exact values, in CSV format, are:  Age (years), Listening Rate - sighted, Listening Rate - visually impaired  0-15, 49.86 (std err 7.04), 72.16 (std err 5.25)  15-30, 56.15 (std err 1.46), 70.97 (std err 3.36)  30-45, 59.04 (std err 2.39), 66.78 (std err 3.68)  45-60, 48.97 (std err 3.08), 38.51 (std err 4.70)  60-75, 55.19 (std err 3.38), 29.02 (std err 5.30)"
images/90f8a200755d05d7f41af45fb4883e62a1ca831d_Image_011.jpg,"Scatterplot of Age (years) vs. Screen Reader Adoption Age (years). Each dot represents one of our 123 visually impaired participants. Dots are colored by Listening Rate on a grayscale, with white being 0 and black being 100. Dots appear clustered along a line with slope just under 1. Darker dots are clustered at the bottom-left (low age and low screen reader adoption age), and become lighter moving along the line to the upper-right (high age and high screen reader adoption age). The upper-left  (low age and high adoption age) and lower-right areas (high age and low adoption age) are empty."
images/de6562e7c3736b7e0c94f62f26ea1f77d44e4eff_Image_087.jpg,"This figure has two graphs that show the average accuracy depending on the background environment of objects: vanilla and wild.  The graph for the vanilla environment is shown on left and the graph for the wild environment is shown on right.  In the vanilla environment, the model achieves 0.754 (std: 0.086), 0.747 (std: 0.102), and 0.704 (std: 0.028) on the HO, CO, and O method with the B data, respectively, and 0.937 (std: 0.011), 0.933 (std: 0.037), and 0.863 (std: 0.028) on the HO, CO, and O method with the S data, respectively.  In the wild environment, the model achieves 0.542 (std: 0.047), 0.667 (std: 0.040), and 0.532 (std: 0.065) on the HO, CO, and O method with the B data, respectively, and 0.796 (std: 0.095), 0.905 (std: 0.053), and 0.853 (std: 0.046) on the HO, CO, and O method with the S data, respectively."
images/de6562e7c3736b7e0c94f62f26ea1f77d44e4eff_Image_088.jpg,"The figure consists of three graphs that show the average accuracy depending on the sample size during training, referred to as k-shot where k is the number of images used for training --- three sample sizes (20, 5, 1).  When using 20 images per object for training, the model achieves 0.618 (std: 0.114), 0.705 (std: 0.075), and 0.608 (std: 0.098) on the HO, CO, and O methods with the B data, respectively, and 0.855 (std: 0.087), 0.888 (std: 0.064), and 0.859 (std: 0.039) on the HO, CO, and O methods with the S data, respectively.  When using 5 images per object for training, the model achieves 0.539 (std: 0.099), 0.595 (std: 0.112), and 0.550 (std: 0.098) on the HO, CO, and O methods with the B data, respectively, and 0.788 (std: 0.098), 0.818 (std: 0.058), and 0.811 (std: 0.052) on the HO, CO, and O methods with the S data, respectively.  When using 1 image per object for training, the model achieves 0.400 (std: 0.068), 0.450 (std: 0.090), and 0.424 (std: 0.053) on the HO, CO, and O methods with the B data, respectively, and 0.587 (std: 0.056), 0.614 (std: 0.094), and 0.611 (std: 0.056) on the HO, CO, and O methods with the S data, respectively."
images/35941a4414b58e76d1f92b495c3c8d90a2593315_Image_002.jpg,The Group Spinner interface showing the radar chart for a group of students for the current and previous sessions. It also shows the indicators for the selected group so the teacher can update the graph based on the indicator values.
images/35941a4414b58e76d1f92b495c3c8d90a2593315_Image_004.gif,"An empty radar chart with 10 axis: Outcome, Collaboration, Organization process, Classroom dynamics, Confidence, Behaviour, Motivation, Language, Skillfullness, and Thinking skills."
images/35941a4414b58e76d1f92b495c3c8d90a2593315_Image_007.jpg,The radar chart from T1 shows plots from 6 previous sessions as well as the yet unmodified plot for the 7th session. It shows how the teachers' focus may change from session to session.
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_003.jpg,"A bar graph titled Figure 2: H1-a for Noticed Errors (Boolean). The figure is split into three facets (subgraphs), from left to right: WRAT-L, WRAT-M, and WRAT-H. The vertical axis ranges from 0 to 1, with ticks at increments of 0.1. On the horizontal axis are the labels for the WER accuracy levels in the study: Desktop, Cloud, and Human. In the WRAT-L facet, all pairwise comparisons are not significant, and the means are approximately: 0.55 for Desktop, 0.45 for Cloud, and 0.4 for Human. In the WRAT-M facet, only the Desktop-Human pairwise comparison was significant with two stars, and the means are approximately: 0.7 for Desktop, 0.65 for Cloud, and 0.55 for Human. In the WRAT-H facet, all pairwise comparisons are not significant, and the means are approximately: 0.95 for Desktop, 0.9 for Cloud, and 0.85 for Human."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_004.jpg,"A stacked bar graph titled Figure 4: H1-c for ASR Did a Good Job (Likert). The figure is split into three facets (subgraphs), from left to right: WRAT-L, WRAT-M, and WRAT-H. The vertical axis ranges from 0% to 100%, with ticks at 10% increments. On the horizontal axis are the labels for the WER accuracy levels in the study: Desktop, Cloud, and Human. The bar graph displays the percentage of answers for each choice: Strongly Disagree, Disagree, Neither agree nor disagree, Agree, Strongly Agree. In the WRAT-L facet, all pairwise comparison lines are not significant and the overall percentages are: 15% Strongly Disagree, 15% Disagree, 25% Neither agree nor disagree, 25% Agree, 10% Strongly Agree. In the WRAT-M facet, the Desktop-Cloud pairwise comparison was significant with two stars, the Desktop-Human pairwise comparison was significant with three stars, and the overall percentages are: 15% Strongly Disagree, 15% Disagree, 15% Neither agree nor disagree, 15% Agree, 25% Strongly Agree. In the WRAT-H facet, both Desktop-Cloud and Desktop-Human had significant pairwise comparisons with three stars, and the overall percentages are: 25% Strongly Disagree, 20% Disagree, 10% Neither agree nor disagree, 10% Agree, 20% Strongly Agree."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_005.jpg,"A bar graph titled Figure 6: H1-e for Evaluation of Accuracy (Numeric). The figure is split into three facets (subgraphs), from left to right: WRAT-L, WRAT-M, and WRAT-H. The vertical axis ranges from 0 to 100, with ticks at increments of 10. On the horizontal axis are the labels for the WER accuracy levels in the study: Desktop, Cloud, and Human. In the WRAT-L facet, all pairwise comparisons are not significant, and the means are approximately: 55 for Desktop, 60 for Cloud, and 65 for Human. In the WRAT-M facet, the Desktop-Cloud and Desktop-Human pairwise comparison was significant with three stars, the Cloud-Human pairwise comparison had one star, and the means are approximately: 55 for Desktop, 65 for Cloud, and 70 for Human. In the WRAT-H facet, the Desktop-Cloud and Desktop-Human pairwise comparisons were significant at three stars, and the means are approximately: 50 for Desktop, 65 for Cloud, and 75 for Human."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_006.jpg,"A boxplot titled Figure 12: H2-d for Accuracy of Evaluation (Ordinal Scale). The vertical axis has ticks representing the answer choices: Zero, Low, Medium, High, Perfect. On the horizontal axis are the labels for the WRAT accuracy levels in the study: WRAT-L, WRAT-M, and WRAT-H. Only the WRAT-M/WRAT-H pairwise comparison was significant with one star. Please refer the subsection on the current page for the median and modes for the WRAT levels."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_007.jpg,"A boxplot titled Figure 10: H2-b for Errors Prevented Understanding (Likert). The vertical axis has ticks representing the answer choices: Strongly Disagree, Disagree, Neither agree nor disagree, Agree, Strongly Agree. On the horizontal axis are the labels for the WRAT accuracy levels in the study: WRAT-L, WRAT-M, and WRAT-H. All of the pairwise comparisons were not significant. Please refer the subsection on the previous page for the median and modes for the WRAT levels."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_008.jpg,"A boxplot titled Figure 11: H2-c for ASR Did a Good Job (Likert). The vertical axis has ticks representing the answer choices: Strongly Disagree, Disagree, Neither agree nor disagree, Agree, Strongly Agree. On the horizontal axis are the labels for the WRAT accuracy levels in the study: WRAT-L, WRAT-M, and WRAT-H. Both WRAT-M/WRAT-H and WRAT-L/WRAT-H pairwise comparisons were significant with two stars. Please refer the subsection on the previous page for the median and modes for the WRAT levels."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_009.jpg,"A bar graph titled Figure 13: H2-e for Evaluation of Accuracy (Numeric). The vertical axis ranges from 0 to 100, with ticks at increments of 10. On the horizontal axis are the labels for the WRAT accuracy levels in the study: WRAT-L, WRAT-M, and WRAT-H. All of the pairwise comparisons were not significant. Please refer the subsection on the current page for the means and standard errors for the WRAT levels."
images/a1dd85f22c7e9b2a4d3f403ca105c839b5303095_Image_010.jpg,"A bar graph titled Figure 14: H2-f for Comprehension Quiz Success (Mult. Choice). The vertical axis ranges from 0% to 100%, with ticks at increments of 10%. On the horizontal axis are the labels for the WRAT accuracy levels in the study: WRAT-L, WRAT-M, and WRAT-H. All of the pairwise comparisons were significant at three stars. Please refer the subsection on the current page for the means and standard errors for the WRAT levels."
images/505187170911c92ea3c8b2f2eeb0fe0a1fb26738_Image_006.png,"Retention scores in a bar chart. For both user groups, differences between conditons are small and non-significant."
images/505187170911c92ea3c8b2f2eeb0fe0a1fb26738_Image_007.png,"Transfer scores in a bar chart. For both user groups, differences between conditons are small and non-significant."
images/505187170911c92ea3c8b2f2eeb0fe0a1fb26738_Image_008.png,"Bar chart with average time on each visual sources for DHH participants: slides, ASL, and instructor. Differences between control and SlidePacer conditions are significant for all visual sources."
images/505187170911c92ea3c8b2f2eeb0fe0a1fb26738_Image_009.png,Bar chart with perceived pace. SlidePacer has an effect on perceived pace from approapriate to slightly slow.
images/505187170911c92ea3c8b2f2eeb0fe0a1fb26738_Image_010.png,"Bar chart with average time on each visual sources for hearing participants: slides, ASL, and instructor. Differences between control and SlidePacer conditions are significant for all visual sources."
images/505187170911c92ea3c8b2f2eeb0fe0a1fb26738_Image_011.png,Bar chart with perceived dificulty for both user groups and conditions. There are no significant differences beetween control and SlidePacer conditions.
images/09f444597b50aebe550b5efd1368a55953d8ddd1_Image_005.jpg,"The bar chart shows the average selection error (y-axis, in percent) for all feedback conditions, and contains 10 vertical bars, one for each condition. The x-axis groups bars by the feedback designs, from left: Geiger, Pitch, Constant and Control. There are three coloured bars in the Geiger, Pitch and Constant, one for each of the Wrist, Object and Both locations. The Control Design only has a single bar (for Object). The values, from left to right, are as follows: Geiger-Wrist = 17.6%, Geiger-Object = 12%, Geiger-Both = 6.5%; Pitch-Wrist = 13%, Pitch-Object = 9.2%, Pitch-Both = 15.7%; Constant-Wrist = 25%, Constant-Object = 25.9%, Constant-Both = 21.3%; Control-Object = 36.1%."
images/09f444597b50aebe550b5efd1368a55953d8ddd1_Image_006.jpg,"The bar chart shows the average selection time (y-axis, in milliseconds) for all feedback conditions, and contains 10 vertical bars, one for each condition. The x-axis groups bars by the feedback designs, from left: Geiger, Pitch, Constant and Control. There are three coloured bars in the Geiger, Pitch and Constant, one for each of the Wrist, Object and Both locations. The Control Design only has a single bar (for Object). The values, from left to right, are as follows: Geiger-Wrist = 4881ms, Geiger-Object = 4686ms, Geiger-Both = 4020ms; Pitch-Wrist = 3938ms, Pitch-Object = 3107ms, Pitch-Both = 4268ms; Constant-Wrist = 3195%, Constant-Object = 3568ms, Constant-Both = 3972ms; Control-Object = 2666ms."
images/09f444597b50aebe550b5efd1368a55953d8ddd1_Image_007.jpg,"The bar chart shows the average selection error (y-axis, in percent) for all feedback conditions in Study 2, and contains 10 vertical bars, one for each condition. The x-axis groups bars by the feedback designs, from left: Geiger, Pitch, Constant and Control. There are three coloured bars in the Geiger, Pitch and Constant, one for each of the Wrist, Object and Both locations. The Control Design only has a single bar (for Object). The values, from left to right, are as follows: Geiger-Wrist = 35.4%, Geiger-Object = 22.9%, Geiger-Both = 14.6%; Pitch-Wrist = 35.4%, Pitch-Object = 27.1%, Pitch-Both = 45.8%; Constant-Wrist = 37.5%, Constant-Object = 20.8%, Constant-Both = 33.3%; Control-Object = 54.2%."
images/9c3dff78167c8fa4d89107bcf0921c6f46ddb569_Image_008.jpg,The results of a qualtiative analysis of participants’ rationales for rating clips. Blue bars extending to the right of the central axis indicate attributes cited as positive. Red bars extending to the left of the central axis indicate attributes cited as negative.
images/5e2b43efb44af88bae17ed1e7932d3df1506dfb6_Image_005.jpg,"This table contains one row for each of the nine prompts showing the statistical analysis results of question responses for those prompts in the online questionnaire data. There are two parts: one analyzing responses in part Q1 and one analyzing responses in part Q2. For part Q1, Fisher tests found significant differences between participant's responses for the three conditions for 7 prompts (prompts 2, 3, 4, 5, 6, 8, and 9). Prompt 7 was not included in Q1. For Q2, Friedman tests found significant differences between the three conditions for prompts 2, 4, 6, 7, 8, and 9."
images/9e93e21f6e300a80b870a31ed6c33e8c6ec2d81e_Image_006.jpg,"Bar chart of ratings by gesture category, for blind and sighted participants.  Values on a scale from 1 to 7: Tap gestures: Rated 6.1 by blind participants, 6.3 by sighted participants Flick gestures: Rated 6.5 by blind participants, 6.3 by sighted participants Multi-touch gestures: Rated 5.7  by blind participants, 4.3 by sighted participants Shape gestures: Rated 4.9 by blind participants, 5.7  by sighted participants Symbol gestures: Rated 5.4 by blind participants, 5.7 by sighted participants"
images/020621edc59be97e9a2d086b5133a48f6c62cc9c_Image_002.jpg,Graph showing Audio Only vs. Audio + Video at 95% confidence interval. Y axis is difference in words correct. X axis indicates the 7 conditions. Mean difference and 95% confidence intervals around the differences of words correct out of 102 vs. audio only.  The only interval that crosses zero belongs to condition 3 and is not significantly different from 0.
images/020621edc59be97e9a2d086b5133a48f6c62cc9c_Image_003.jpg,"Graph showing differences in words correct for 7.5 vs. 15 vs. 30 fps at 95% confidence level.  The X axis indicates frame rates 30-15, 15-7.5, and 30-7.5).  The Y axis indicates differences in words correct. Mean difference and 95% confidence intervals around the differences of words correct out of 102 across frame rates with no AV delay. One interval that crosses zero (dotted line) is not significantly different from 0. Overall, increasing the frame rate from 7.5 fps to 15 fps or from 7.5 fps to 30 fps results in significant improvements in words correct. The difference between 15 fps and 30 fps is not significant."
images/408a505662902bbaf20ef32ac6deaf7a78e52650_Image_012.jpg,Trend of the AdoptRate of Auto-switch in Experiment 2. The error bars in the graph indicate standard deviation.
images/408a505662902bbaf20ef32ac6deaf7a78e52650_Image_021.jpg,Frequency of the participants' attempts to delete the visual feedback characters throughout Experiment 3. The error bars in the graph indicate standard deviation.
images/408a505662902bbaf20ef32ac6deaf7a78e52650_Image_022.jpg,Trend of the AdoptRate of Smart-toggle in Experiment 4. The error bars in the graph indicate standard deviation.
images/408a505662902bbaf20ef32ac6deaf7a78e52650_Image_023.jpg,The proportions of the mode errors corrected manually or by Smart-toggle for different mode error lengths (in the number of keystrokes) in Experiment 4.
images/c7b00311313d5ed6e7fbbf72a31dab397c0016b2_Image_004.png,"Mean Ratings of Like, Need, and Easy to Use between over-the-bed table and Prototypes E, F, G"
images/f1c65f5ae00874891111e9750eba23ad03421f5e_Image_004.jpg,Boxplot view of the block completion times. The median times for no and full conditions are clearly longer than the median times for out and both conditions.
images/28e2c1a3d6158c3fcb765cec4094e46ef5847a77_Image_002.jpg,"Figure 1: Three bar charts presenting the percentage of participants who are interested in knowing about particular sounds (a) at home, (b) at work, and (c) while mobile. Each chart contains pairs of bars: one representing deaf participants, and the other hard-of-hearing participants.  (a) A bar chart of the percentage of participants interested in particular sounds at home. The sounds, sorted in decreasing order of deaf participants are: appliances running, emergency alarms, appliance alerts, intruders, knocking on door, doorbell, sounds outside of the house, wake-up alarms, people knocking things over, dog barking, phone ringing, baby crying, people shouting, people laughing, children fighting, children playing, and other. The percent of deaf participants who selected each sound decreases consistently from about 70% to about 10%. Hard-of-hearing participants followed a similar trend, but about 15% more selected knocking on door, wake-up alarms, and phone ringing than deaf participants. (b) A bar chart of the percentage of participants interested in particular sounds at work. The sounds, sorted in decreasing order of deaf participants are: emergency alarms, presence of co-workers, co-workers calling attention, surrounding conversations, knocking on door, announcements, co-worker activity, gun shots, phone ringing, other, and faxes. Deaf percentages decreased from around 50% to 10%. Hard-of-hearing participants followed a similar trend, with about 20% more interest in co-workers calling attention, surrounding conversations, announcements, and phone ringing. (c) A bar chart of the percentage of participants interested in particular sounds while mobile. The sounds, sorted in decreasing order of deaf participants are: sirens, bikes or people behind, if you are in the way, honking, announcements, vehicles driving by, sounds in nature, dogs barking, airplanes or helicopters, and other. Deaf percentages decrease from about 70% to 5%."
images/28e2c1a3d6158c3fcb765cec4094e46ef5847a77_Image_004.jpg,"Figure 2: Three bar charts of missed sounds (a) at home, (b) at work, and (c) while mobile. Each chart displays the percentage of participants who reported missing sounds never, once/month, once/week, once/day, and more than once/day. There are one bar for deaf participants, and one for hard-of-hearing participants in each condition. (a) At home, about 30% of deaf participants never missed sounds and 50% missed sounds more than once per day. About 25% of hard-of-hearing participants missed sounds once/week, and about 50% more than once per day. Other responses were all under about 12%. (b) At work, the bar chart takes a U-shape for both deaf and hard-of-hearing participants. About 35% of deaf participants never missed sounds, and about 40% missed sounds more than once per day, with all other answers under 15%. Hard-of-hearing participants followed a similar curve. (c) While mobile, the bar chart takes a U-shape for both deaf and hard-of-hearing participants. About 35% of deaf participants never missed sounds, and about 50% missed more than once per day. The other responses were under about 10%. Hard-of-hearing participants followed a similar trend, but less extreme."
images/28e2c1a3d6158c3fcb765cec4094e46ef5847a77_Image_005.jpg,"Figure 3: Desired information for app notifications. Pairs of bars represent deaf and hard-of-hearing (HH) participants. The following types of information are included: identity, location, volume, length, pitch, urgency, and confidence. Possible participant responses were: absolutely essential, very important, moderately important, of little importance, and not important at all. A stacked bar chart shows user responses for each type of information. Most participants responded that identity, location, urgency, and confidence were at least moderately important, while fewer participants gave volume, length, and pitch the same importance. Deaf and hard-of-hearing responses were very similar."
images/9bd21b56644843a04823a05de227853db6ee5f07_Image_006.jpg,"In this graph, all frequency bandwidth decrease in activity across the time sample. Frequencies in order of highest to lowest activity is delta, alpha, beta, theta, ad gamma."
images/86fffe172d05cd3222cd16401caa561950c71d7b_Image_034.png,Three plots of precision versus recall in the filtering process. All three show curve that indicate recall does not drop until precision is at or near 100 percent.
images/4715303bdb871e57cbb597b7e936a6ef4aa2f71a_Image_005.png,"Box plot results show the frequency with which humans could identify the correct image from a given description, both for BrowseWithMe generated descriptions and Alt text."
images/fd420c53c56d844ccd48efd6a261907b2bc53de9_Image_008.jpg,A line chart showing the average accuracies of the different modes for the Bar Chart task. The first session is the lowest and then the lines tend to increase. The fifth session has a large drop in accuracy for the silent and verbal modes. The Silent and Verbal lines tend to be similar and the Finger Pointing line is higher in the last three sessions. There is a single point for the Braille modes in session six which is between Silent and Verbal Modes and below Finger Pointing.
images/fd420c53c56d844ccd48efd6a261907b2bc53de9_Image_009.jpg,"A line chart showing the average time it took participants on all tasks. The y-axis of the chart is time in seconds (ranges from 0 to 60), the x-axis of the chart is session number (ranges from 1 to 6). There is a line for the three modes: Silent, Verbal and Finger Pointing. They all appear to be going down, but there is a big spike in the Verbal mode line at session 4. In general, the Finger Pointing mode is the highest (takes the most time), the Silent mode is next and the Verbal takes the least amount of time, although in the fourth and sixth sessions, the Verbal line is above the Silent one. There is a dot corresponding to the Braille mode at Session 6, it is between the Verbal and Silent modes."
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_003.jpg,Figure 3. Task durations across values. Error bars denote 95% confidence intervals.
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_004.jpg,Figure 4. Interaction count (drags) across values. Error bars denote 95% confidence intervals.
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_005.jpg,Figure 6. Scatter plot and regressions of our model. Grey indi- cates the display; green areas show 95% prediction intervals.
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_008.jpg,Figure 8. Task durations across values. Error bars denote 95% confidence intervals.
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_009.jpg,Figure 7. Relationship between values in original input space (top) and corrected input space (bottom).
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_010.jpg,Figure 10. Aggregation of drag movement across positive (top) and negative (bottom) values. The shaded areas show the pro- portion of interactions in different parts of the motor space.
images/7bb3ebe039b18f33e7d0df5549c84ebe1e8f093f_Image_011.jpg,Figure 9. Interaction count (drags) across values. Error bars denote 95% confidence intervals.
images/49cb31597722ec0acbf46eec54128ef8947dab02_Image_008.jpg,"Graph of Model 6 priors showing two lines with a negative slope. The slope is the same, with the black line having an intercept of about +2 compared to the red line. Choice set size is the independent variable and satisfaction is the dependent variable."
images/49cb31597722ec0acbf46eec54128ef8947dab02_Image_010.jpg,"Graph of Model 7 priors showing two lines with a negative slope. The slope is different for the two lines: black, which lies above red, has a very slight negative slope (a change of about -.5 satisfaction). The red line slope is steeper (a change of about -4 satisfaction). Choice set size is the independent variable and satisfaction is the dependent variable."
images/49cb31597722ec0acbf46eec54128ef8947dab02_Image_014.jpg,"Graph of M1 posteriors showing a flat line. Choice set size is the independent variable and satisfaction is the dependent variable. It is identical to Table 3, Model 1"
images/49cb31597722ec0acbf46eec54128ef8947dab02_Image_015.jpg,"Graph of M6 posteriors showing two nearly flat lines. A slight negative slope is just visible. The slope is the same, with the black line having an intercept of about +1 compared to the red line. Choice set size is the independent variable and satisfaction is the dependent variable."
images/49cb31597722ec0acbf46eec54128ef8947dab02_Image_016.jpg,"Graph of Model 7 posteriors showing two nearly flat lines. The slope is different for the two lines. Black, which lies above red, has a very slight positive slope. The red line has a slight negative slope. The slopes are barely visible. Choice set size is the independent variable and satisfaction is the dependent variable."
images/1110852f906fe08d42814a051e4e8c15f0b930b5_Image_002.jpg,"Plot of how mean discrimination ellipsoid volume (dependent) varies across eight different lighting ratios (independent). As lighting ratio increases (i.e., the room gets brighter or the screen gets darker), ellipsoid volume increases (i.e., participant color differentiation abilities decrease)."
images/1110852f906fe08d42814a051e4e8c15f0b930b5_Image_005.jpg,"Histogram plot of mean discrimination volumes (bin size = 250) for our participants. Rises sharply from 0-250 (over 500 participants) to a peak at 500-750 (over 3000 participants). Histogram then falls off with a very long tail. Minimum volume is 21.68, 25th quartile is at volume 804.62, 50th quartile (median) is at volume 1558.38, 75th quartile is at volume 3223.60, maximum volume is 1058397.75. Histogram is cut off above volumes of 12000."
images/1110852f906fe08d42814a051e4e8c15f0b930b5_Image_007.jpg,"Plots of lower and upper estimates of the number of unique differentiable colors (independent) versus discrimination ellipsoid volume (dependent). Plots start very high (above 20000 unique colors), fall quickly as ellipsoid volume increases, and then level out into a long-tail. At volume=1000, upper estimate is about 10000 colors and the lower estimate is about 5000 colors; at volume=2000, upper=5000 and lower=2000; at volume 4000, upper=3000 and lower=1000."
images/1110852f906fe08d42814a051e4e8c15f0b930b5_Image_012.jpg,"Plot of mean proportion of image pixels differentiable (independent) for 0% - 100% of the population (dependent) for websites and infographics. Increasing from 0% of the population, both plots start at 100% differentiable and gradually fall to 80% differentiable at 75% of the population. Plots begin to diverge here as they both fall off more quickly until a discontinuity plateau is reached at 88% of the population (websites = 60% differentiable, infographics = 50% differentiable). Plateau gradually declines to 99% of population (websites = 55% differentiable, infographics = 45% differentiable), and then both plots fall to 0% differentiable for 100% of the population."
images/4e36e8637a6e0892eb2d6cda79537a5e0b189968_Image_004.jpg,"This graph depicts a series of boxplots for the distrubution of the average number of concurrent touches per trial for each participant. Key takeaway: each participant, except P4, averages more than 1 concurrent touch. The highest average is P10 with an average of about five and a half concurrent touches. Many of the participants average between 2 to 4 concurrent touches."
images/48fc79059aecbe211fe15aaca6c96d2dff7650fc_Image_012.jpg,"A graph showing precision-recall curves for overall labeling performance, and performance for each of the four types of labels. Curb ramp performance is best, with performance for missing ramps, obstructions, and surface problems all being somewhat worse."
images/48fc79059aecbe211fe15aaca6c96d2dff7650fc_Image_015.jpg,"A graph showing improvements in the models' precision and recall as more training data is added. The x-axis uses a log scale ranging from approximately 500 crops in the training set, to approximately two hundred thousand crops in the training set. Both overall precision and overall recall increase from approximately 60 percent to approximately 80 percent."
images/2a6f6d7a0996d638a88f5842f4d31574354ece8f_Image_004.jpg,"This figure is a graph of the battery power characteristics of the sensors. On the x-axis is time in days and on the y-axis is battery voltage in volts. There are three curves, all trending downward from approximately 4.2 volts. The ultra low standby curve slowly trends downwards over fifty to sixty days. The day-to-day curve trends down quicker over a two week period. Finally, the intensive use curve trends down even quicker still in three to four days."
images/2a6f6d7a0996d638a88f5842f4d31574354ece8f_Image_007.jpg,"This figure shows a graph of the sensor data from the three sensors. On the x-axis is time in seconds and on the y-axis is either acceleration (in metres per second squared) or rotation rate (in radians per second). All six channels of accelerometer and gyroscope data are shown. The data from the foot sensors is more periodic than the waist sensor, which appears noisier."
images/2a6f6d7a0996d638a88f5842f4d31574354ece8f_Image_008.jpg,"This figure shows a graph of a segment of the sensor data from both the left and right sensors on the shoes. On the x-axis is time in seconds and on the y-axis is acceleration in metres per second squared. For every stride there is a large peak followed by a trough, which represents the toe-off and heel-strike events of the step respectively. These peaks and trough pairs alternate between the left and right strides."
images/88d0f2d52847de405a413a43638329de94b8911c_Image_004.png,"A bar chart entitle time spent playing games. The vertical axis reads hours played and the horizontal axis reads p1- p8. P1, P2, P6, and P8 spent around an hour total playing VBReader (VBR) and VBWriter (VBW). P3, P4,  abd P7 spent close to 4 hours playing both games. P5 spent about an hour playing VBR and VBW and 4 hours playing VBH."
images/88d0f2d52847de405a413a43638329de94b8911c_Image_005.jpg,Line graphs showing gameplay patterns (time to enter a letter and accuracy) for VBWriter and VBReader.
images/710f0efc81ddd7ccbfc427995a7e2ed53da72046_Image_008.gif,bar chart showing average completion times for finding active devices:  card = 13.5 seconds  cash = 8 seconds  receipt 8.9 seconds
images/84e867b0e07ef33492478682a68899d99ea211d8_Image_020.jpg,"This figure is a line graph with frame index number on the horizontal axis and number of edge lines on the vertical axis. It shows both the original and filtered result. In the filtered result, the peaks are prominent and easier to identify."
